0	0	30	60	90	120	150	180	210	240	270	300	330	360
-0.100000000000000	0.0353200000000000	0.0345500000000000	0.0320300000000000	0.0324200000000000	0.0311700000000000	0.0284200000000000	0.0280200000000000	0.0307390000000000	0.0303780000000000	0.0324790000000000	0.0280420000000000	0.0328930000000000	0.0353200000000000
-0.0950000000000000	0.0453700000000000	0.0445200000000000	0.0404200000000000	0.0406900000000000	0.0390100000000000	0.0357300000000000	0.0347900000000000	0.0404140000000000	0.0401510000000000	0.0404410000000000	0.0359000000000000	0.0407910000000000	0.0453700000000000
-0.0900000000000000	0.0559700000000000	0.0575300000000000	0.0564900000000000	0.0523200000000000	0.0495300000000000	0.0479900000000000	0.0442300000000000	0.0473750000000000	0.0522530000000000	0.0524920000000000	0.0471290000000000	0.0585010000000000	0.0559700000000000
-0.0850000000000000	0.0799800000000000	0.0771500000000000	0.0744000000000000	0.0688000000000000	0.0630200000000000	0.0612400000000000	0.0565500000000000	0.0614270000000000	0.0645870000000000	0.0686080000000000	0.0623870000000000	0.0774250000000000	0.0799800000000000
-0.0800000000000000	0.105160000000000	0.101950000000000	0.0979400000000000	0.0902100000000000	0.0823900000000000	0.0771900000000000	0.0712100000000000	0.0772210000000000	0.0848790000000000	0.0895030000000000	0.0849030000000000	0.102526000000000	0.105160000000000
-0.0750000000000000	0.140590000000000	0.138710000000000	0.131340000000000	0.120520000000000	0.106840000000000	0.0963500000000000	0.0881300000000000	0.0968610000000000	0.106794000000000	0.116894000000000	0.116839000000000	0.139075000000000	0.140590000000000
-0.0700000000000000	0.178050000000000	0.187890000000000	0.177350000000000	0.160260000000000	0.135760000000000	0.118450000000000	0.104100000000000	0.116931000000000	0.136360000000000	0.157893000000000	0.163444000000000	0.188790000000000	0.178050000000000
-0.0650000000000000	0.267330000000000	0.254840000000000	0.236420000000000	0.210750000000000	0.171990000000000	0.132420000000000	0.114340000000000	0.137460000000000	0.170866000000000	0.208194000000000	0.227959000000000	0.268516000000000	0.267330000000000
-0.0600000000000000	0.386760000000000	0.378580000000000	0.341130000000000	0.283050000000000	0.218110000000000	0.145470000000000	0.108290000000000	0.148187000000000	0.217038000000000	0.287493000000000	0.327575000000000	0.379459000000000	0.386760000000000
-0.0550000000000000	0.550170000000000	0.536790000000000	0.480570000000000	0.395850000000000	0.280240000000000	0.159430000000000	0.0571400000000000	0.159312000000000	0.284823000000000	0.396978000000000	0.477294000000000	0.536364000000000	0.550170000000000
-0.0500000000000000	0.778030000000000	0.752630000000000	0.675110000000000	0.551260000000000	0.388540000000000	0.202630000000000	0.0376400000000000	0.202697000000000	0.390479000000000	0.551070000000000	0.686212000000000	0.752114000000000	0.778030000000000
-0.0450000000000000	1.00160000000000	0.962380000000000	0.863850000000000	0.713280000000000	0.505850000000000	0.277460000000000	0.130110000000000	0.276238000000000	0.510362000000000	0.710803000000000	0.878267000000000	0.971556000000000	1.00160000000000
-0.0400000000000000	1.15786000000000	1.12177000000000	1.01273000000000	0.834350000000000	0.598410000000000	0.333820000000000	0.180160000000000	0.339638000000000	0.602810000000000	0.836131000000000	1.03185000000000	1.12430700000000	1.15786000000000
-0.0350000000000000	1.28142000000000	1.23738000000000	1.11204000000000	0.913130000000000	0.655120000000000	0.365510000000000	0.189380000000000	0.367661000000000	0.656837000000000	0.912989000000000	1.13169700000000	1.23746400000000	1.28142000000000
-0.0300000000000000	1.35486000000000	1.31402000000000	1.18040000000000	0.966230000000000	0.692050000000000	0.380420000000000	0.181950000000000	0.379724000000000	0.691863000000000	0.966005000000000	1.19998900000000	1.31433200000000	1.35486000000000
-0.0250000000000000	1.41060000000000	1.36285000000000	1.22371000000000	1.00220000000000	0.714700000000000	0.386970000000000	0.167750000000000	0.387559000000000	0.714117000000000	1.00194200000000	1.24282700000000	1.36269700000000	1.41060000000000
-0.0200000000000000	1.44315000000000	1.39759000000000	1.25347000000000	1.02549000000000	0.730550000000000	0.391210000000000	0.154270000000000	0.392324000000000	0.730562000000000	1.02567800000000	1.27293300000000	1.39749500000000	1.44315000000000
-0.0150000000000000	1.46849000000000	1.41826000000000	1.27202000000000	1.04089000000000	0.739300000000000	0.393730000000000	0.142620000000000	0.393920000000000	0.738969000000000	1.04068500000000	1.29925500000000	1.41771500000000	1.46849000000000
-0.0100000000000000	1.48034000000000	1.43290000000000	1.28471000000000	1.05067000000000	0.746850000000000	0.395400000000000	0.132610000000000	0.395326000000000	0.745681000000000	1.05074000000000	1.31202000000000	1.43233300000000	1.48034000000000
-0.00500000000000000	1.49219000000000	1.44160000000000	1.29248000000000	1.05632000000000	0.749870000000000	0.395890000000000	0.128050000000000	0.395911000000000	0.750180000000000	1.05638400000000	1.29957900000000	1.44114300000000	1.49219000000000
0	1.49204000000000	1.44390000000000	1.29458000000000	1.05838000000000	0.750900000000000	0.395980000000000	0.125860000000000	0.395928000000000	0.750879000000000	1.05821100000000	1.31829700000000	1.44287300000000	1.49204000000000
0.00500000000000000	1.49188000000000	1.44260000000000	1.29169000000000	1.05638000000000	0.749240000000000	0.395230000000000	0.130150000000000	0.396643000000000	0.749463000000000	1.05634200000000	1.31991400000000	1.44013900000000	1.49188000000000
0.0100000000000000	1.48040000000000	1.43288000000000	1.28468000000000	1.05023000000000	0.746080000000000	0.394430000000000	0.133220000000000	0.395365000000000	0.745708000000000	1.05125600000000	1.31332100000000	1.43211900000000	1.48040000000000
