266.150000	1039.081443	
266.579719	1038.950798	
267.009438	1038.819302	
267.439157	1038.686954	
267.868876	1038.553754	
268.298594	1038.419703	
268.728313	1038.284798	
269.158032	1038.149042	
269.587751	1038.012432	
270.017470	1037.874969	
270.447189	1037.736652	
270.876908	1037.597482	
271.306627	1037.457458	
271.736345	1037.316580	
272.166064	1037.174847	
272.595783	1037.032259	
273.025502	1036.888817	
273.455221	1036.744519	
273.884940	1036.599365	
274.314659	1036.453356	
274.744378	1036.306491	
275.174096	1036.158769	
275.603815	1036.010191	
276.033534	1035.860756	
276.463253	1035.710464	
276.892972	1035.559314	
277.322691	1035.407307	
277.752410	1035.254443	
278.182129	1035.100720	
278.611847	1034.946138	
279.041566	1034.790699	
279.471285	1034.634400	
279.901004	1034.477243	
280.330723	1034.319226	
280.760442	1034.160349	
281.190161	1034.000613	
281.619880	1033.840017	
282.049598	1033.678560	
282.479317	1033.516243	
282.909036	1033.353065	
283.338755	1033.189026	
283.768474	1033.024126	
284.198193	1032.858365	
284.627912	1032.691742	
285.057631	1032.524257	
285.487349	1032.355910	
285.917068	1032.186700	
286.346787	1032.016628	
286.776506	1031.845693	
287.206225	1031.673894	
287.635944	1031.501233	
288.065663	1031.327708	
288.495382	1031.153319	
288.925100	1030.978066	
289.354819	1030.801950	
289.784538	1030.624968	
290.214257	1030.447122	
290.643976	1030.268411	
291.073695	1030.088835	
291.503414	1029.908394	
291.933133	1029.727087	
292.362851	1029.544914	
292.792570	1029.361875	
293.222289	1029.177971	
293.652008	1028.993199	
294.081727	1028.807561	
294.511446	1028.621057	
294.941165	1028.433685	
295.370884	1028.245446	
295.800602	1028.056339	
296.230321	1027.866365	
296.660040	1027.675523	
297.089759	1027.483813	
297.519478	1027.291234	
297.949197	1027.097787	
298.378916	1026.903472	
298.808635	1026.708287	
299.238353	1026.512233	
299.668072	1026.315310	
300.097791	1026.117517	
300.527510	1025.918855	
300.957229	1025.719322	
301.386948	1025.518920	
301.816667	1025.317647	
302.246386	1025.115503	
302.676104	1024.912489	
303.105823	1024.708604	
303.535542	1024.503848	
303.965261	1024.298220	
304.394980	1024.091721	
304.824699	1023.884350	
305.254418	1023.676107	
305.684137	1023.466992	
306.113855	1023.257005	
306.543574	1023.046146	
306.973293	1022.834413	
307.403012	1022.621808	
307.832731	1022.408330	
308.262450	1022.193979	
308.692169	1021.978754	
309.121888	1021.762655	
309.551606	1021.545683	
309.981325	1021.327837	
310.411044	1021.109117	
310.840763	1020.889522	
311.270482	1020.669053	
311.700201	1020.447709	
312.129920	1020.225490	
312.559639	1020.002396	
312.989357	1019.778427	
313.419076	1019.553583	
313.848795	1019.327863	
314.278514	1019.101267	
314.708233	1018.873796	
315.137952	1018.645448	
315.567671	1018.416224	
315.997390	1018.186123	
316.427108	1017.955146	
316.856827	1017.723292	
317.286546	1017.490561	
317.716265	1017.256954	
318.145984	1017.022468	
318.575703	1016.787106	
319.005422	1016.550865	
319.435141	1016.313747	
319.864859	1016.075751	
320.294578	1015.836877	
320.724297	1015.597125	
321.154016	1015.356494	
321.583735	1015.114985	
322.013454	1014.872597	
322.443173	1014.629330	
322.872892	1014.385184	
323.302610	1014.140158	
323.732329	1013.894254	
324.162048	1013.647469	
324.591767	1013.399805	
325.021486	1013.151262	
325.451205	1012.901838	
325.880924	1012.651534	
326.310643	1012.400350	
326.740361	1012.148285	
327.170080	1011.895340	
327.599799	1011.641514	
328.029518	1011.386807	
328.459237	1011.131219	
328.888956	1010.874750	
329.318675	1010.617400	
329.748394	1010.359168	
330.178112	1010.100055	
330.607831	1009.840059	
331.037550	1009.579182	
331.467269	1009.317423	
331.896988	1009.054781	
332.326707	1008.791258	
332.756426	1008.526852	
333.186145	1008.261563	
333.615863	1007.995391	
334.045582	1007.728337	
334.475301	1007.460400	
334.905020	1007.191579	
335.334739	1006.921875	
335.764458	1006.651288	
336.194177	1006.379817	
336.623896	1006.107463	
337.053614	1005.834224	
337.483333	1005.560102	
337.913052	1005.285096	
338.342771	1005.009206	
338.772490	1004.732431	
339.202209	1004.454772	
339.631928	1004.176228	
340.061647	1003.896799	
340.491365	1003.616486	
340.921084	1003.335288	
341.350803	1003.053205	
341.780522	1002.770236	
342.210241	1002.486382	
342.639960	1002.201643	
343.069679	1001.916018	
343.499398	1001.629508	
343.929116	1001.342112	
344.358835	1001.053830	
344.788554	1000.764662	
345.218273	1000.474607	
345.647992	1000.183667	
346.077711	999.891840	
346.507430	999.599127	
346.937149	999.305527	
347.366867	999.011040	
347.796586	998.715667	
348.226305	998.419407	
348.656024	998.122259	
349.085743	997.824225	
349.515462	997.525303	
349.945181	997.225494	
350.374900	996.924798	
350.804618	996.623214	
351.234337	996.320742	
351.664056	996.017383	
352.093775	995.713135	
352.523494	995.408000	
352.953213	995.101977	
353.382932	994.795066	
353.812651	994.487266	
354.242369	994.178578	
354.672088	993.869001	
355.101807	993.558536	
355.531526	993.247183	
355.961245	992.934940	
356.390964	992.621809	
356.820683	992.307789	
357.250402	991.992880	
357.680120	991.677082	
358.109839	991.360394	
358.539558	991.042818	
358.969277	990.724351	
359.398996	990.404996	
359.828715	990.084751	
360.258434	989.763616	
360.688153	989.441592	
361.117871	989.118677	
361.547590	988.794873	
361.977309	988.470179	
362.407028	988.144595	
362.836747	987.818121	
363.266466	987.490756	
363.696185	987.162502	
364.125904	986.833357	
364.555622	986.503321	
364.985341	986.172395	
